"  DateTime","Temp.[C]"
"2021/4/30 8:59:01","+21.3518"
"2021/4/30 8:59:21","+21.3518"
"2021/4/30 8:59:41","+21.3518"
"2021/4/30 9:00:01","+21.2892"
"2021/4/30 9:00:21","+21.2892"
"2021/4/30 9:00:41","+21.2892"
"2021/4/30 9:01:01","+21.2892"
"2021/4/30 9:01:21","+21.2892"
"2021/4/30 9:01:41","+21.2892"
"2021/4/30 9:02:01","+21.2892"
"2021/4/30 9:02:21","+21.2892"
"2021/4/30 9:02:41","+21.2892"
"2021/4/30 9:03:01","+21.2892"
"2021/4/30 9:03:21","+21.2892"
"2021/4/30 9:03:41","+21.2892"
"2021/4/30 9:04:01","+21.2892"
"2021/4/30 9:04:21","+21.2892"
"2021/4/30 9:04:41","+21.2892"
"2021/4/30 9:05:01","+21.2892"
"2021/4/30 9:05:21","+21.2892"
"2021/4/30 9:05:41","+21.2892"
"2021/4/30 9:06:01","+21.2892"
"2021/4/30 9:06:21","+21.2892"
"2021/4/30 9:06:41","+21.2892"
"2021/4/30 9:07:01","+21.2892"
"2021/4/30 9:07:21","+21.2892"
"2021/4/30 9:07:41","+21.2892"
"2021/4/30 9:08:01","+21.2892"
"2021/4/30 9:08:21","+21.2892"
"2021/4/30 9:08:41","+21.2267"
"2021/4/30 9:09:01","+21.2267"
"2021/4/30 9:09:21","+21.2892"
"2021/4/30 9:09:41","+21.2892"
"2021/4/30 9:10:01","+21.2892"
"2021/4/30 9:10:21","+21.2892"
"2021/4/30 9:10:41","+21.2892"
"2021/4/30 9:11:01","+21.2892"
"2021/4/30 9:11:21","+21.2892"
"2021/4/30 9:11:41","+21.2892"
"2021/4/30 9:12:01","+21.2892"
"2021/4/30 9:12:21","+21.2892"
"2021/4/30 9:12:41","+21.2892"
"2021/4/30 9:13:01","+21.2892"
"2021/4/30 9:13:21","+21.2892"
"2021/4/30 9:13:41","+21.2892"
"2021/4/30 9:14:01","+21.2892"
"2021/4/30 9:14:21","+21.2892"
"2021/4/30 9:14:41","+21.2892"
"2021/4/30 9:15:01","+21.2892"
"2021/4/30 9:15:21","+21.2892"
"2021/4/30 9:15:41","+21.2892"
"2021/4/30 9:16:01","+21.2892"
"2021/4/30 9:16:21","+21.2892"
"2021/4/30 9:16:41","+21.2892"
"2021/4/30 9:17:01","+21.2892"
"2021/4/30 9:17:21","+21.2892"
"2021/4/30 9:17:41","+21.2892"
"2021/4/30 9:18:01","+21.2892"
"2021/4/30 9:18:21","+21.2892"
"2021/4/30 9:18:41","+21.2892"
"2021/4/30 9:19:01","+21.2892"
"2021/4/30 9:19:21","+21.3518"
"2021/4/30 9:19:41","+21.3518"
"2021/4/30 9:20:01","+21.3518"
"2021/4/30 9:20:21","+21.3518"
"2021/4/30 9:20:41","+21.3518"
"2021/4/30 9:21:01","+21.3518"
"2021/4/30 9:21:21","+21.3518"
"2021/4/30 9:21:41","+21.3518"
"2021/4/30 9:22:01","+21.3518"
"2021/4/30 9:22:21","+21.3518"
"2021/4/30 9:22:41","+21.3518"
"2021/4/30 9:23:01","+21.3518"
"2021/4/30 9:23:21","+21.3518"
"2021/4/30 9:23:41","+21.3518"
"2021/4/30 9:24:01","+21.3518"
"2021/4/30 9:24:21","+21.3518"
"2021/4/30 9:24:41","+21.3518"
"2021/4/30 9:25:01","+21.3518"
"2021/4/30 9:25:21","+21.3518"
"2021/4/30 9:25:41","+21.3518"
"2021/4/30 9:26:01","+21.3518"
"2021/4/30 9:26:21","+21.3518"
"2021/4/30 9:26:41","+21.3518"
"2021/4/30 9:27:01","+21.3518"
"2021/4/30 9:27:21","+21.3518"
"2021/4/30 9:27:41","+21.3518"
"2021/4/30 9:28:01","+21.3518"
"2021/4/30 9:28:21","+21.4143"
"2021/4/30 9:28:41","+21.4143"
"2021/4/30 9:29:01","+21.4143"
"2021/4/30 9:29:21","+21.4143"
"2021/4/30 9:29:41","+21.4143"
